latitude,longitude,hour,severity,incident_type,risk_label
18.999969117762657,72.80419468965012,20,2,stalking,0
19.144918225033006,72.87495081968137,7,1,unsafe_area,0
19.254646322818466,72.85873688000463,7,2,assault,0
19.162097333743148,72.93426955047718,18,3,unsafe_area,0
19.0659481906871,72.78598701743317,6,3,unsafe_area,1
19.122286977796772,72.99359832346036,18,2,poor_lighting,0
19.165873159105242,72.77328370578773,5,1,unsafe_area,0
19.114910306277547,72.9083028695973,5,1,unsafe_area,0
18.876670325395935,72.8994054970495,2,1,stalking,0
18.94790939907489,72.80098461810003,6,1,poor_lighting,0
19.194187286886187,72.80471067602411,18,1,poor_lighting,0
18.979060258924996,72.95231582219276,7,2,assault,0
19.162624847824453,72.97413936543492,9,1,poor_lighting,0
19.01884808609668,72.83509390215326,19,1,harassment,0
19.078753731263177,72.87073171171139,14,2,stalking,0
18.89718931992776,72.85164885943882,14,1,assault,0
18.942490224419885,72.78668581298693,0,1,harassment,0
19.25287878540769,72.92483697658363,19,1,unsafe_area,0
19.226055221378765,72.9597943750053,6,2,harassment,0
19.13091004435962,72.84012225219998,3,2,assault,0
19.053857838954297,72.99774043253507,5,2,poor_lighting,0
19.14030451715809,72.78744585817493,0,1,stalking,0
19.117444115637575,72.92221186417734,4,2,assault,0
19.097420902241844,72.873092443341,22,2,harassment,0
18.893670828745417,72.87271843725453,0,1,harassment,0
19.123121044264604,72.87525849168772,3,1,assault,0
19.177568017828467,72.82949680797432,21,2,assault,0
19.26763266185823,72.9345794502864,1,1,assault,0
18.874431421037723,72.93596260099956,9,2,poor_lighting,0
19.162069381324272,72.83495133532433,4,1,assault,0
19.098715726374394,72.96212048599745,9,2,unsafe_area,0
19.043620870432385,72.84287433703958,0,1,stalking,0
18.921028069828548,72.9367714185169,21,1,stalking,0
19.033634059453952,72.79782994652777,5,1,unsafe_area,0
19.011750873194455,72.80880137784486,12,3,harassment,0
18.9911319555915,72.8426329982369,14,2,harassment,0
19.162351849328882,72.90659096656361,3,2,harassment,0
19.150290208513706,72.9184676416601,12,2,harassment,0
19.105608036392365,72.86116191955252,23,1,poor_lighting,0
19.245465925317347,72.78790300521541,19,2,unsafe_area,0
19.009941753672344,72.85593596998132,23,1,stalking,0
18.967520775084072,72.92841652867061,14,1,unsafe_area,0
19.13236132523936,72.92432895605997,7,1,stalking,0
18.94952562437496,72.80684517503725,4,1,harassment,0
18.99600420287337,72.77179031316186,14,1,poor_lighting,0
18.959840976029955,72.94318577197811,3,1,assault,0
18.897661427087403,72.7944646782686,11,1,assault,0
19.20099949665427,72.78894030311179,12,2,harassment,0
18.971816217168666,72.77062127987185,1,1,harassment,0
19.059211001337207,72.8694983049701,18,1,unsafe_area,0
18.887326109301725,72.88575069720719,18,2,poor_lighting,0
19.149735786501058,72.91666273061418,3,1,poor_lighting,0
19.00222440092252,72.83809468336389,3,2,unsafe_area,0
19.167894691131686,72.93339768476896,10,2,poor_lighting,0
19.034961224187146,72.8089463272036,4,1,poor_lighting,0
18.94830224256225,72.96135771221537,19,1,assault,0
19.075270032912815,72.9015251156448,10,1,poor_lighting,0
18.922201823854977,72.90429465937557,9,1,harassment,0
19.046215663949198,72.8182483451692,7,1,assault,0
18.996922190968196,72.78704501233909,5,1,harassment,0
19.234783833679852,72.87688670470855,5,1,harassment,0
18.89437148868829,72.91159074894215,7,2,unsafe_area,0
19.147606965642296,72.79186068549218,22,1,poor_lighting,0
18.943100466394974,72.98862292914148,14,2,poor_lighting,0
18.997618029732898,72.99549530285354,13,1,poor_lighting,0
19.036205625224827,72.89545503994027,10,2,poor_lighting,0
19.23320603574999,72.98851590571289,11,1,assault,0
18.96703130642953,72.81127240464359,12,2,stalking,0
18.90652352101787,72.77584675759128,7,1,harassment,0
18.99747584159621,72.77906419311678,17,2,stalking,0
18.911870388214215,72.90512787026816,0,1,stalking,0
18.92143859438422,72.78417763319047,14,1,stalking,0
19.09954023919001,72.99046548956954,7,1,assault,0
18.8943607732398,72.80264463847466,10,1,stalking,0
18.88237235255743,72.84008624539219,11,1,assault,0
19.1557656405882,72.95917909445961,11,1,unsafe_area,0
19.01465883793642,72.82031027431394,3,1,unsafe_area,0
18.92015013969355,72.82588274544455,15,1,unsafe_area,0
18.971445108343882,72.91773105983194,3,2,assault,0
19.12683460294096,72.83349980035253,4,3,assault,1
18.98021462685634,72.82001295582177,23,1,harassment,0
19.06780845004816,72.8284608742903,4,2,stalking,1
18.918678122690668,72.88284892484836,7,2,poor_lighting,0
19.10523745504218,72.99220297072824,9,1,poor_lighting,0
18.996431073537305,72.96141472655908,16,1,stalking,0
19.12078737381149,72.83546036084884,8,1,poor_lighting,0
19.19335795292161,72.85357583795457,21,3,poor_lighting,1
19.114658567755995,72.87683781761594,18,1,poor_lighting,0
18.98829902503801,72.9951538188139,13,2,assault,0
18.97229748061932,72.80964980771721,7,2,assault,0
19.00096838349338,72.85222111380313,8,1,assault,0
18.935848205294604,72.93776800161602,21,1,stalking,0
18.942468740340008,72.99170705888186,10,2,unsafe_area,0
19.186276440760068,72.80580529893577,22,1,poor_lighting,0
19.023893030602977,72.8222973894647,0,1,harassment,0
19.044398072228233,72.8219097751098,13,1,assault,0
19.107619786226724,72.77481436678318,4,3,harassment,1
19.10586139806062,72.90894659374561,20,1,poor_lighting,0
18.89695074860877,72.92426170705356,13,2,unsafe_area,0
19.202616314535067,72.9085809547288,3,1,harassment,0
18.940930621289578,72.78640428756495,21,1,poor_lighting,0
19.159228654419866,72.7859229289215,22,3,poor_lighting,1
19.179068395251267,72.81838890753365,0,2,assault,0
19.155959813636525,72.83676773861075,21,1,unsafe_area,0
19.101591058621658,72.95090504085931,22,2,poor_lighting,0
18.875843598843556,72.80665976112225,18,1,unsafe_area,0
19.01415019694527,72.78014120977143,7,2,assault,0
19.11193577174503,72.860617126774,14,1,harassment,0
19.024980518369016,72.86577019913264,20,2,stalking,0
19.215391957965124,72.87370868778346,14,2,stalking,0
18.993520910139846,72.9601878151262,8,1,stalking,0
18.987413916983463,72.79254124542031,20,3,unsafe_area,1
18.976399077237065,72.93190667895705,8,3,stalking,0
19.00311234758432,72.84772748134041,9,1,harassment,0
19.092961985725676,72.84129543138016,19,2,poor_lighting,0
19.152806117709037,72.98448491899977,20,2,unsafe_area,0
19.135027167095515,72.82714776061584,8,2,harassment,0
19.19308712799259,72.91778232212805,2,3,unsafe_area,1
19.22436559819897,72.8332793841965,19,1,unsafe_area,0
19.19643161693734,72.8866430930073,10,2,unsafe_area,0
18.877578161349742,72.95084736529714,5,2,assault,0
19.164367181420797,72.97279618040874,1,1,poor_lighting,0
18.953359829447333,72.96290036526786,6,1,stalking,0
18.923171217083194,72.90390156931326,17,1,assault,0
19.125395513919653,72.82722775252779,1,2,poor_lighting,0
18.99789727816308,72.92208367815023,16,2,stalking,0
18.89284686534818,72.93327816052931,10,1,assault,0
18.925051893759345,72.7724591577261,11,1,assault,0
18.870371766747986,72.87101841751434,18,1,harassment,0
19.231289450937883,72.96395026984901,21,1,assault,0
18.879847193536495,72.8826051471359,23,2,unsafe_area,0
18.953782307803806,72.84161635169757,6,1,assault,0
19.03650511227516,72.97051348733567,19,2,unsafe_area,0
19.01262853038033,72.80585256043186,5,2,poor_lighting,0
19.23469035076511,72.81748240345573,20,3,poor_lighting,1
18.88611557829382,72.92809564439531,23,1,unsafe_area,0
19.07488588307082,72.85106026655112,0,3,harassment,1
19.14219178500975,72.93399387221876,16,1,harassment,0
19.24267918947247,72.80627183288968,10,2,poor_lighting,0
19.11814850084949,72.8280218906082,21,2,assault,0
19.191502094404704,72.80602889702364,17,1,poor_lighting,0
18.90348997513814,72.9891693721196,20,1,poor_lighting,0
19.02437580437477,72.86324291099571,16,1,unsafe_area,0
19.01957885379163,72.84756057927935,6,2,harassment,0
19.224515286582285,72.77326649591927,16,1,unsafe_area,0
18.93054846850531,72.8052860432645,19,3,poor_lighting,0
18.93075446893465,72.86686124693577,8,1,stalking,0
19.00142325995432,72.78575564229153,16,3,assault,0
18.891786418946737,72.88747004578643,19,1,poor_lighting,0
18.942983216261,72.87465355084682,21,1,unsafe_area,0
19.256083855418293,72.9464486722792,21,1,stalking,0
19.04127357594687,72.92175462132207,7,3,stalking,0
19.122807683368976,72.87256788022373,16,2,poor_lighting,0
19.160444503737853,72.82167196102417,6,1,harassment,0
19.01678456280288,72.9371786201841,0,1,stalking,0
18.928890829764207,72.93280828379447,12,1,assault,0
18.952632406488714,72.80525811691854,22,2,unsafe_area,1
18.995306590632246,72.98039292122785,18,1,unsafe_area,0
19.12442736814089,72.78481317668346,23,2,unsafe_area,0
19.02931221963562,72.78265867304532,18,2,poor_lighting,0
18.87272587916005,72.81309059606235,16,3,unsafe_area,0
19.079362874026987,72.97917598355122,12,2,unsafe_area,0
19.238605356762967,72.8895995685285,15,1,assault,0
19.19483104440347,72.95122641175476,7,3,harassment,0
19.200084548503852,72.82240393325759,18,1,poor_lighting,0
19.188023207042452,72.88275105417036,17,1,poor_lighting,0
18.99949233024417,72.85240657663348,0,2,unsafe_area,0
19.176077533501758,72.96040057962523,13,1,assault,0
18.92726454312448,72.77519902105261,18,1,stalking,0
19.13308645891038,72.8260838278922,14,1,unsafe_area,0
19.126627426674,72.80509207158954,17,1,unsafe_area,0
18.880227919635896,72.96761347890596,1,1,poor_lighting,0
19.185188053436374,72.87753508542957,21,1,poor_lighting,0
19.23129924203805,72.86297061009543,16,1,unsafe_area,0
18.976966111388844,72.87338103528324,17,2,poor_lighting,0
19.19495628967446,72.99354264666154,5,2,assault,0
18.90296238874478,72.96556150069726,18,2,stalking,0
19.109987143304426,72.93246481752557,3,2,stalking,0
19.06425874613371,72.83681016062134,0,2,stalking,1
19.0883694133236,72.80798978988923,7,3,unsafe_area,0
19.240482080753736,72.98192973467562,22,2,unsafe_area,0
19.218526098898742,72.86730737024318,6,2,unsafe_area,0
19.184033462895904,72.83411383387778,2,1,assault,0
18.97947938307135,72.87831179007605,9,2,stalking,0
19.234727451474438,72.98110490724868,9,2,poor_lighting,0
18.909003076985552,72.85902548208,18,2,poor_lighting,0
19.211331686623517,72.89940742936706,13,1,harassment,0
19.001264028941442,72.95468224925497,1,1,harassment,0
18.891508924664794,72.86824048214113,0,1,poor_lighting,0
19.1377427936963,72.82371461444306,22,3,stalking,1
18.962511971326382,72.99874092212809,22,2,unsafe_area,0
18.967428450345853,72.990011297214,17,1,poor_lighting,0
18.99241886649151,72.96400020889887,6,1,poor_lighting,0
18.89547390700101,72.92832599225876,7,2,harassment,0
18.9408508576793,72.83781909445602,0,1,stalking,0
18.872055851034226,72.98008497577773,22,1,poor_lighting,0
19.048163808442315,72.83337803412788,2,1,unsafe_area,0
18.903702150967188,72.95418618377568,23,1,unsafe_area,0
19.14306104201768,72.9811993786265,22,1,assault,0
18.96424914047666,72.90869088329887,7,2,unsafe_area,0
19.24742965761407,72.95470293011498,21,1,poor_lighting,0
19.21850065095946,72.9520898728164,14,1,poor_lighting,0
18.985776357987284,72.81442628275782,4,2,unsafe_area,0
19.18328618186267,72.92362262892709,2,2,harassment,0
19.19129796186592,72.79149762548802,18,1,stalking,0
19.264625245645764,72.88680553292161,0,2,poor_lighting,0
19.109135994738274,72.80731417607232,14,3,unsafe_area,0
18.902786293857467,72.86576038472317,7,3,unsafe_area,0
19.128734891570552,72.96158587718064,1,2,poor_lighting,0
19.119991899350413,72.99704860311495,2,2,assault,0
19.125340230968174,72.84313076128171,23,1,stalking,0
18.992858259241686,72.89234981072013,13,2,poor_lighting,0
19.213871834032133,72.88759854560521,23,2,unsafe_area,0
19.253788873182163,72.98951234726114,13,1,assault,0
18.95708500519126,72.88007425845953,10,1,poor_lighting,0
18.905260863254657,72.93079442724193,15,2,stalking,0
18.947814013267394,72.98201152361496,3,3,assault,1
19.19822085570229,72.85587706869347,19,1,unsafe_area,0
19.140657853927937,72.97748811479644,4,1,harassment,0
19.12441893693565,72.98101493103493,21,2,stalking,0
19.030717254043772,72.98405237591244,20,1,assault,0
19.101131188604576,72.83220262265843,13,2,poor_lighting,0
18.993149650109746,72.86208178668208,22,1,poor_lighting,0
19.060880031767184,72.97019105889191,15,1,assault,0
19.187225211348263,72.8526072195845,17,2,poor_lighting,0
19.262496638982185,72.9080581975747,6,1,assault,0
19.24299556943592,72.79715253666981,9,1,stalking,0
19.2435463771385,72.78294324726558,6,1,poor_lighting,0
19.030889493938844,72.86475861758319,0,1,stalking,0
19.057515952202717,72.90315080249633,22,2,unsafe_area,0
19.152254158547592,72.86032079607256,20,2,unsafe_area,0
19.238876771220514,72.90287922713699,18,1,unsafe_area,0
18.926797703740835,72.8884694065195,15,1,unsafe_area,0
18.991696745530877,72.9277126627358,18,1,poor_lighting,0
18.925698737837646,72.91939245914504,3,2,assault,0
19.114803411983782,72.86757651173751,17,1,poor_lighting,0
18.992520398755016,72.86774890529657,1,2,poor_lighting,0
19.00044314100503,72.80237901820281,0,2,stalking,0
18.898366383795192,72.88804487158218,14,2,assault,0
19.009918424723036,72.9050511994712,4,2,harassment,0
19.214998602960634,72.87959256139138,19,3,harassment,0
18.963229124756335,72.84491268707,10,3,assault,0
19.148074986484026,72.9359791651779,9,2,harassment,0
19.121851337975436,72.78717217826839,1,1,assault,0
19.215393843347645,72.98032128504343,2,3,stalking,1
18.922915179060418,72.77474799109552,22,1,stalking,0
19.261035984138015,72.9913405306908,22,2,poor_lighting,0
19.103051458416147,72.87634178821497,11,2,harassment,0
19.268189660938724,72.86491408712081,19,3,assault,0
19.23460589034634,72.82898212401653,4,3,stalking,1
18.958606908845244,72.77231636101142,4,1,poor_lighting,0
18.892464803961325,72.833201760817,5,2,harassment,0
18.972255637518145,72.79516198285587,8,1,harassment,0
19.08102545959977,72.92175879381948,1,1,harassment,0
18.938638546826077,72.84338724363377,20,1,stalking,0
18.936983897807195,72.94645124553284,11,1,stalking,0
19.055037418842062,72.81759072308961,2,2,harassment,1
18.883307188467743,72.97705401720938,19,3,stalking,0
18.91875523301291,72.89028574847434,21,2,harassment,0
19.03634453576318,72.79633642518786,11,1,unsafe_area,0
18.895251963683187,72.8621944042003,23,2,stalking,0
19.028702022582213,72.81755492053604,16,3,assault,0
19.059602506379377,72.81592764801867,9,2,stalking,0
19.050506645629245,72.88646503966001,23,2,harassment,0
19.217669942961233,72.92453516359636,13,3,assault,0
19.082024982020695,72.97967218726579,22,1,poor_lighting,0
19.05719218499122,72.88549726247564,16,3,assault,0
19.034283698156667,72.99214291826341,17,3,assault,0
19.197049351321795,72.98657601597688,18,3,stalking,0
19.22802264159993,72.9689643818964,16,1,assault,0
19.211296987678846,72.88499477094136,13,3,assault,0
19.139418631252557,72.80240790704823,8,1,harassment,0
18.92494469838747,72.82011802805754,7,2,stalking,0
18.980747987796807,72.91896410062375,1,2,harassment,0
18.88842522547279,72.86700364546536,12,1,stalking,0
19.242329629996046,72.80376437530342,6,1,poor_lighting,0
19.134319411876366,72.88016860473704,8,2,assault,0
19.168545153725297,72.77400902546546,21,2,stalking,0
18.99462869583289,72.9387959353069,21,2,assault,0
19.208261408910936,72.78692369773262,10,1,assault,0
18.97384131348339,72.91469613257979,13,2,unsafe_area,0
18.87065750284498,72.95239237075388,3,1,harassment,0
19.02056598500828,72.80050809112441,12,2,stalking,0
19.09830459238363,72.88928689885319,1,1,poor_lighting,0
19.06148194318621,72.94918552830268,22,2,unsafe_area,0
19.21483045703064,72.8299456945941,4,1,harassment,0
18.91216211438247,72.80747081639036,10,3,poor_lighting,0
19.09152937625349,72.84746839552251,5,2,poor_lighting,0
19.075191739928364,72.89758081061416,17,2,assault,0
18.982557192868867,72.90231430681659,20,1,harassment,0
19.198891245030804,72.80010155669527,9,2,unsafe_area,0
19.171139462352883,72.87524083496501,3,1,stalking,0
19.163143674932734,72.83170490497407,8,1,stalking,0
19.220476991307823,72.96366557015494,5,2,unsafe_area,0
19.159113840248608,72.84212228037472,1,2,assault,0
18.96273651668589,72.96290204064279,16,1,assault,0
19.152225084659875,72.8685698608984,4,1,poor_lighting,0
18.99308112535594,72.93711472614008,5,2,harassment,0
18.96686986013899,72.88731385256516,11,2,poor_lighting,0
18.899201437159853,72.91305140355013,22,1,stalking,0
19.167611432139072,72.86093199749811,20,3,unsafe_area,1
19.154400384779926,72.94668755659572,9,3,harassment,0
18.96379979106964,72.86779355822193,21,1,unsafe_area,0
19.169751606689662,72.87521617871474,20,1,harassment,0
19.23713635323742,72.88906609369312,5,2,stalking,0
18.91321158299663,72.96131954722877,7,3,stalking,0
18.96305465535471,72.92165715357834,1,2,harassment,0
19.170104317634927,72.85030688891013,11,1,assault,0
18.979802669402833,72.92417351581575,12,1,harassment,0
19.119865589713488,72.91775811179197,20,1,stalking,0
18.902465689785487,72.98413443345233,6,2,unsafe_area,0
19.050880991641417,72.96352578028583,9,1,poor_lighting,0
19.165636568797183,72.91891279246279,12,2,unsafe_area,0
19.144605577217302,72.84854663545732,16,1,stalking,0
19.196028840270323,72.9493025832381,20,1,unsafe_area,0
19.22098085064127,72.90229790740445,13,1,assault,0
19.179273400503504,72.99661209726321,1,1,assault,0
19.13863509717557,72.82692640957106,21,3,harassment,1
18.882688996726415,72.7883208434141,10,1,unsafe_area,0
19.083986669363778,72.78607511673422,0,2,unsafe_area,0
18.88507908996594,72.91720698932089,18,1,stalking,0
19.19322712684641,72.98602985264965,20,1,harassment,0
18.998289809783984,72.77044434028704,3,1,harassment,0
19.09497174964717,72.93692734080028,18,1,unsafe_area,0
18.98177812292756,72.92112499198258,20,1,poor_lighting,0
19.183000057752118,72.93842996421047,10,3,unsafe_area,0
19.224601010656762,72.85174324355533,7,1,unsafe_area,0
19.029456997685227,72.95871418227131,10,1,unsafe_area,0
19.215168957404394,72.78028259422634,3,2,assault,0
18.976830002982535,72.94374915314306,16,1,harassment,0
19.08386436923021,72.83142654651029,6,2,assault,0
19.21350457193548,72.87967268821735,7,1,poor_lighting,0
19.000352537046318,72.95920634245816,2,1,stalking,0
19.251616906031234,72.83241257809397,21,2,poor_lighting,0
18.918751800712553,72.8125977276781,1,3,harassment,1
18.877310027889404,72.92670203263002,22,1,stalking,0
19.231654141031274,72.89268082504657,14,1,poor_lighting,0
18.89745946645915,72.88831288981162,23,1,harassment,0
19.266755678378995,72.82905698857371,21,1,poor_lighting,0
19.250558744791643,72.7780224703386,21,3,stalking,1
18.924808364014527,72.8643619018163,4,1,stalking,0
19.085033850277025,72.79450868050758,23,3,poor_lighting,1
18.94396811898686,72.97837750464932,0,1,assault,0
19.04126206921205,72.77948757439849,3,3,poor_lighting,1
18.894570051703933,72.8692796964624,14,2,poor_lighting,0
18.959569835118636,72.78201648425119,19,3,poor_lighting,0
19.01530911855956,72.7919750911499,18,1,assault,0
19.045459000098422,72.92153933339206,2,2,unsafe_area,0
19.260998503283556,72.91883559002405,19,2,stalking,0
19.193146258273593,72.77760200482227,10,2,harassment,0
19.164963977724778,72.77026023927779,16,2,stalking,0
19.08481652589679,72.78812815776584,12,2,stalking,0
19.205999104241737,72.94548974647374,10,3,unsafe_area,0
19.005729134262285,72.90445258873285,1,1,stalking,0
19.153559645109326,72.77876719639335,8,2,stalking,0
19.267513590151268,72.88226231365074,1,3,assault,1
18.99585156357408,72.93376675212252,20,1,assault,0
19.139607013953587,72.96985882075819,8,1,assault,0
19.207725945660954,72.98482839285157,8,3,assault,0
19.23632303334027,72.84531132947943,7,1,assault,0
19.15717307637604,72.80124145853505,16,1,harassment,0
18.983443169366854,72.82449296176823,0,1,unsafe_area,0
19.00051286062758,72.94851944316925,10,3,poor_lighting,0
18.878303212849588,72.99344136945973,7,3,assault,0
19.174354391068604,72.87727053199289,9,3,unsafe_area,0
18.88709584242478,72.840231239116,6,2,poor_lighting,0
19.215860941841097,72.8687138338508,2,2,stalking,0
18.917464245789816,72.84010702326837,2,1,stalking,0
18.93875060485437,72.82899213033764,17,1,unsafe_area,0
19.060610588332896,72.90656267305366,4,1,harassment,0
19.165152166067497,72.77361927548591,11,1,harassment,0
18.92560088207963,72.82969701719294,11,3,unsafe_area,0
19.0460284300266,72.92211787790434,18,2,harassment,0
19.063140509764043,72.77737442015057,5,2,harassment,0
18.954914256667436,72.78913641779705,1,3,stalking,1
18.916223350672254,72.83748111330073,11,3,harassment,0
19.204568369194256,72.97189510368007,18,2,harassment,0
19.070986259905105,72.94592381683802,4,1,unsafe_area,0
18.875752494393662,72.77509602476573,11,1,harassment,0
19.191192520523643,72.88539394783835,16,2,assault,0
19.262317522165834,72.8331781236171,16,1,assault,0
19.112370478165698,72.91918850158427,9,1,unsafe_area,0
19.071483354833628,72.9359573929965,22,3,assault,1
19.221366345217984,72.96845839273973,16,1,stalking,0
19.25100671587384,72.87934573453393,14,1,unsafe_area,0
19.171814766360985,72.99872352036549,11,2,harassment,0
19.048181171893717,72.99539680467603,15,2,assault,0
19.106888559732575,72.97289834662834,23,1,stalking,0
19.1503741460072,72.90221998388635,18,1,unsafe_area,0
18.94770942840072,72.86154148062587,7,3,unsafe_area,0
19.048880412886575,72.85380885133215,20,1,harassment,0
19.201928505886915,72.77278869252018,16,2,poor_lighting,0
19.131890139399378,72.82731013436575,22,1,assault,0
19.03448162688474,72.9353258940383,4,1,stalking,0
19.13534501360587,72.9088353829754,21,1,unsafe_area,0
18.917288964828984,72.98077710350853,15,2,assault,0
19.03059904422595,72.78150512139081,5,3,stalking,1
19.187251415185223,72.80571361873078,7,1,stalking,0
18.95820351485466,72.95152607155099,17,1,unsafe_area,0
18.944384603022968,72.85245675517493,11,1,assault,0
19.25032746396657,72.7972194267551,14,2,stalking,0
18.95395905183449,72.99918361617301,8,1,unsafe_area,0
18.974367431860067,72.95106756961395,12,1,assault,0
19.257846375561734,72.86401043845437,14,1,assault,0
19.16388342810601,72.95936991969761,9,2,unsafe_area,0
19.14983861320941,72.9265388901274,15,3,assault,0
19.211170553541834,72.95169419470106,6,2,poor_lighting,0
18.916329232894718,72.9574974668401,16,1,stalking,0
19.152382494632004,72.78948759715676,22,1,stalking,0
19.071475443731295,72.91328376416826,20,1,assault,0
19.201660256113655,72.77156067718467,21,1,unsafe_area,0
19.073256687466078,72.77999493664926,6,2,harassment,0
19.118096541707565,72.97791540208284,13,1,assault,0
19.061096850559814,72.89133965591206,14,1,harassment,0
19.061263569422337,72.93925745674976,20,2,assault,0
19.177187991224734,72.96285522780192,6,2,harassment,1
19.121426560258914,72.98840495653985,8,2,assault,0
19.123305280643763,72.96995115502224,18,2,unsafe_area,0
19.05011299353261,72.88116163320038,15,2,harassment,0
19.08244379853501,72.84727317069752,7,2,poor_lighting,0
19.168287066481916,72.80553344432738,17,2,unsafe_area,0
19.20037636764477,72.86207394097207,22,1,assault,0
19.14862456085762,72.85429352320706,17,1,harassment,0
19.239629195538274,72.89870221364986,19,3,stalking,0
19.19812963525888,72.92306716401416,6,3,unsafe_area,1
19.094745515923808,72.99501485958235,2,2,harassment,0
19.138562429057494,72.93752882280317,17,2,unsafe_area,0
19.240523310768477,72.91806216246187,9,1,harassment,0
19.117667217697225,72.84707125988172,6,2,stalking,0
19.199922779191933,72.77793589159461,16,3,poor_lighting,0
19.145524201435993,72.83626877963658,13,3,stalking,0
19.090774544424185,72.94674301710572,23,1,assault,0
18.96673527816614,72.81721254638487,2,1,unsafe_area,0
19.04039900778737,72.93380328454505,11,1,poor_lighting,0
19.257097129933484,72.90334936379097,12,1,unsafe_area,0
19.13310615330904,72.8095270800426,1,1,harassment,0
19.095758152135595,72.83017370544712,2,2,assault,0
19.243182650211292,72.88414982880188,4,1,assault,0
19.10460471241498,72.8662261821748,10,2,unsafe_area,0
19.08043300736696,72.94906968493575,7,2,assault,0
19.173724342060083,72.93891306778495,22,2,unsafe_area,0
19.15506624759462,72.90215213579879,22,2,harassment,0
18.947264003363372,72.95912318363877,11,2,harassment,0
19.05852330982965,72.89941399435739,6,2,unsafe_area,0
19.059006177127834,72.99180952903117,14,1,stalking,0
19.02128980609734,72.81996154280475,23,3,stalking,1
19.076917392860903,72.93425035852849,16,1,harassment,0
19.03524295909086,72.85508715037253,3,3,poor_lighting,1
18.949738195788473,72.83416222471664,21,1,stalking,0
19.034946594909872,72.81148911947257,12,1,unsafe_area,0
18.898910779029272,72.89707579954015,17,1,harassment,0
19.100314345109766,72.81955796953231,0,2,assault,0
19.211461819576446,72.81608069583314,15,1,assault,0
19.160114833741822,72.99782233816927,12,2,stalking,0
19.014157616021645,72.95440190587452,9,2,poor_lighting,0
18.904828482230926,72.9421036686585,11,1,stalking,0
18.950859759690108,72.95263394395303,1,2,poor_lighting,0
19.088196136197933,72.99285226095532,22,1,stalking,0
18.952822833353213,72.90185363841323,2,2,assault,0
19.08758924451399,72.82065609180266,9,2,poor_lighting,0
18.962639609905562,72.96830821737325,1,1,assault,0
19.20956954779043,72.94082806777443,22,3,unsafe_area,1
19.028908589136183,72.86529091183685,12,2,unsafe_area,0
18.968220250377797,72.87892098467216,12,2,harassment,0
19.194930472098825,72.86458805165013,17,2,assault,0
19.00713558592218,72.98388669685266,2,3,assault,1
18.914595075135512,72.84901227064461,6,1,harassment,0
19.098163796561458,72.99160138409091,13,1,unsafe_area,0
19.102625681775194,72.9793625073884,19,1,unsafe_area,0
19.155878270094295,72.91501986271707,16,3,poor_lighting,0
18.966087773283355,72.90335900781301,20,1,poor_lighting,0
19.047508535636897,72.85512053441609,11,3,unsafe_area,0
18.982947167617063,72.77421782947245,15,1,stalking,0
18.902381494446278,72.79935333283468,23,1,assault,0
19.220645530806358,72.94347320437039,11,1,poor_lighting,0
19.161547921795336,72.87845422911528,14,2,stalking,0
18.99058522378352,72.80446277086322,9,3,poor_lighting,0
19.109749197148794,72.83071099645032,6,1,harassment,0
18.95050551525379,72.98800248696482,19,2,assault,0
19.22609464871831,72.85444055212136,4,1,poor_lighting,0
18.915962537344765,72.97876684740041,0,2,unsafe_area,0
18.87153485820312,72.84006624142752,16,1,harassment,0
19.070803279095674,72.89494062170445,2,1,harassment,0
19.10325112938115,72.7747097291733,12,2,unsafe_area,0
19.10158612811832,72.89003127538592,13,2,harassment,0
18.89180477097513,72.91649666244044,23,1,assault,0
18.995617522767372,72.82389017284754,17,1,poor_lighting,0
19.069679578736533,72.90315555052723,3,2,harassment,0
18.956631674250897,72.91884858757173,17,2,assault,0
19.21905035419436,72.9279837980278,4,3,unsafe_area,1
18.904843715784576,72.94857276406508,15,2,poor_lighting,0
19.06495377666882,72.84160802587377,0,3,unsafe_area,1
19.14656642300526,72.90058869997932,20,1,poor_lighting,0
18.974700440053795,72.99576317684586,13,1,harassment,0
19.119696294799006,72.97657315925298,14,1,harassment,0
19.20175406005695,72.98911304846263,8,1,poor_lighting,0
18.94613479003802,72.85881137166157,14,2,assault,0
19.236888236729946,72.95099346435623,16,2,assault,0
19.091423413064945,72.91257652890488,23,1,assault,0
18.989692801720423,72.78902906910432,3,2,stalking,0
19.04234331015291,72.95951548950613,11,2,assault,0
18.994876753514557,72.92573329356219,4,2,harassment,0
19.160044463973325,72.8157509926885,4,1,stalking,0
19.18852026536605,72.78833986820877,10,2,assault,0
19.203174956927466,72.96251509004911,5,1,harassment,0
19.264307299834297,72.78814742078298,6,3,stalking,1
19.18651371699867,72.79101138903428,23,3,harassment,1
19.110553628275426,72.86830390621799,13,1,poor_lighting,0
19.005688119356716,72.80100350053648,23,1,harassment,0
19.0878381794843,72.98014400741182,10,2,stalking,0
18.88642726911616,72.87816530534054,12,1,assault,0
19.167930030211966,72.90090472555055,1,1,stalking,0
19.048382218036842,72.98346440057996,6,3,assault,1
18.878009291892877,72.89196054189682,19,1,assault,0
18.895002776604166,72.85132596357018,3,1,unsafe_area,0
19.024986585528705,72.95334567433764,7,2,poor_lighting,0
19.103368607607376,72.8718555454193,19,1,unsafe_area,0
